Sentence #,sylhet_word,bio_tag
,সবসময়,O
,ফুরতিত,O
,থাকইন,O
Sentence: 3212,ছোট,O
,ফুয়া,O
,বল,B-OBJ
,দিয়া,O
,খেলার,O
Sentence: 375,কুনো,O
,এখ,O
,রাইতে,O
,তুমি,O
,আর,O
,মুই,O
,কান্দাকান্দিত,O
,বইয়া,O
,ছান,O
,দেখমু,O
Sentence: 3050,বাসাত,O
,গতকাইল,O
,চুরি,O
,অই,O
,গেছে,O
Sentence: 1026,কুনো,O
,উফায়,O
,ফাইনা,O
,কিতা,O
,খরতাম,O
Sentence: 2635,আমি,O
,তুমারে,O
,চাল্ল,O
,দিতাম,O
,নায়,O
Sentence: 1770,চউখ,O
,ওর,O
,চাওয়া,O
,বদলাইলে,O
,জীবন,O
,বদলি,O
,যাইবো,O
Sentence: 3240,তুমি,O
,মাতবায়,O
,না,O
Sentence: 2450,আমার,O
,বোন,B-REL
,গেরামের,B-LOC
,বাড়ীতে,I-LOC
,গিয়া,O
,ফুসকনিতে,B-LOC
,গোসল,O
,করইন,O
Sentence: 330,মুই,O
,হখল,O
,সময়,O
,মোর,O
,গাউর,B-LOC
,মানুষর,O
,পাশে,O
,থাকতাম,O
,চাই,O
Sentence: 1794,তুমি,O
,এখটা,O
,আরুয়া,O
,ফুরি,O
Sentence: 2023,আফনে,O
,কিতা,O
,আমার,O
,একগু,O
,ছবি,O
,তুলিয়া,O
,দিতে,O
,ফারবা,O
,নি,O
Sentence: 2212,মাই,B-REL
,আমার,O
,লাগি,O
,নীল,B-COL
,শাড়ি,B-OBJ
,কেনিয়া,O
,আনছইন,O
Sentence: 2050,আমার,O
,বই,B-OBJ
,ওগু,O
,কোন,O
Sentence: 3036,হারি,O
,গেছি,O
Sentence: 2895,আমি,O
,লম্বা,O
,না,O
Sentence: 1246,ওখন,O
,মুই,O
,মোর,O
,আব্বার,B-REL
,দায়িত্ব,O
,পালন,O
,খরতাম,O
Sentence: 1920,আমার,O
,বই,B-OBJ
,পড়তে,O
,অনেক,O
,ভালা,O
,লাগে,O
Sentence: 510,হউ,O
,সময়,O
,কান্দা,O
,দিয়া,O
,একগু,O
,শিয়াল,B-ANI
,যাইতো,O
,আছিল,O
Sentence: 1799,মুই,O
,মাদানকু,O
,খালি,O
,বেগুন,B-FOOD
,তারকারির,I-FOOD
,ঝুল,I-FOOD
,দিয়া,O
,ভাত,B-FOOD
,খাইছি,O
Sentence: 1183,যেকুনো,O
,পরিস্থিতি,O
,মোকাবিলা,O
,করা,O
,সম্ভব,O
Sentence: 2883,আমি,O
,মাফ,O
,চাইয়ার,O
Sentence: 3106,আব্বায়,B-REL
,মোর,O
,লাগি,O
,সবুজ,B-COL
,জামা,B-OBJ
,কিনিয়া,O
,আনছইন,O
Sentence: 3266,মোর,O
,পরিবারও,O
,মুই,O
,আম্মা,B-REL
,আব্বা,B-REL
,আর,O
,এখ,O
,হুরু,B-REL
,বইন,I-REL
Sentence: 680,তুমিতাইন,O
,ওর,O
,গান,O
,ওর,O
,গলা,O
,খুব,O
,বালা,O
Sentence: 245,তারার,O
,দুইজনর,O
,বিয়া,O
,অউয়ার,O
,কথা,O
,আছিল,O
Sentence: 3385,কষ্ট,O
,পাই,O
Sentence: 583,আইজ,O
,জুম্মা,O
,বার,O
Sentence: 1089,মোর,O
,জামাই,B-REL
,হখলরে,O
,বুঝাই,O
,বুঝাই,O
,ক্লান্ত,O
,যে,O
,মুই,O
,ইলান,O
,কিচ্ছু,O
,খরিয়ার,O
,না,O
Sentence: 3002,স্কুল,B-ORG
,ও,O
,যাই,O
,না,O
Sentence: 2850,তোমার,O
,কাম,O
,আছে,O
Sentence: 2231,আমার,O
,হাজার,O
,মাতর,O
,মাঝে,O
,ওই,O
,একটা,O
,মাত,O
,তোমারে,O
,বুজে,O
,নিতে,O
,অইবো,O
Sentence: 471,ব্রাজিল,B-ORG
,ওর,O
,ফুটবল,I-ORG
,দল,I-ORG
,একটা,O
,শক্তিশালী,O
,দল,O
Sentence: 2827,ভাই,B-REL
,কিতা,O
,কররায়,O
Sentence: 811,বিয়া,O
,করার,O
,পাঁচ,O
,বছর,O
,বাদে,O
,ওখন,O
,আমি,O
,স্মার্ট,O
,ওইছি,O
Sentence: 2416,গ্রাম,B-LOC
,থাকি,O
,আওয়া,O
,ফুয়া,O
,ইগু,O
,এখন,O
,ঢাকাত,B-LOC
,পড়ে,O
Sentence: 2501,সামনর,O
,দিকে,O
,যাইয়া,O
,ফুড়িটা,O
,বহুত,O
,হাসবো,O
Sentence: 957,আমি,O
,ফিরিয়া,O
,আইছি,O
Sentence: 292,ভর্তি,O
,অই,O
,গেছো,O
,যেতুক,O
,পড়াশুনা,O
,চালাইয়া,O
,যাও,O
Sentence: 1860,তেতুল,B-FOOD
,টেংগা,B-FOOD
,দিয়া,O
,ফুসকা,O
,খাইমো,B-FOOD
Sentence: 1159,তাইন,O
,তানর,O
,পরিবার,O
,ছাড়া,O
,ইদর,O
,আগর,O
,দিন,O
,বাংলাদেশো,B-LOC
,আইছলা,O
Sentence: 1181,মোরে,O
,হখল,O
,সময়,O
,আওগাইয়া,O
,চলার,O
Sentence: 949,ওনো,O
,উবাউকা,O
Sentence: 134,মোর,O
,আম্মায়,B-REL
,মোরে,O
,লইয়া,O
,পার্কো,B-LOC
,গুরাত,O
,যাইবা,O
Sentence: 1193,মোর,O
,মুবাইল,O
,নাম্বার,O
,ব্লক,O
,খরি,O
,দেয়,O
Sentence: 1925,আমারে,O
,পড়ালেখা,O
,খরা,O
,লাগবো,O
Sentence: 2433,গ্রামের,B-LOC
,মানুষরা,O
,মাটির,B-OBJ
,ফাতিলো,I-OBJ
,রান্দা,O
,করইন,O
Sentence: 2513,হে,O
,পালাইছে,O
Sentence: 1674,চাবি,B-OBJ
,দিয়া,O
,তালা,B-OBJ
,খোলা,O
,বাদে,O
,সবতা,O
,দেখতে,O
,ফারবায়,O
Sentence: 11,আমার,O
,বাক্কা,O
,আগে,O
,এখবার,O
,বিয়া,O
,অইছিল,O
Sentence: 642,আমরার,O
,গ্রাম,B-LOC
,ওর,O
,মাইনষের,O
,সংখ্যা,O
,ওইলো,O
,প্রায়,O
,চাইর,O
,হাজার,O
Sentence: 308,জীবনে,O
,থাকি,O
,রঙ,O
,হারাই,O
,গেছে,O
,গিয়া,O
Sentence: 2261,একটা,O
,শিশুকে,B-REL
,একমাত্র,O
,তার,O
,মাইয়ের,B-REL
,কোলেই,O
,মানায়,O
Sentence: 712,আমার,O
,কালা,B-COL
,রঙ,I-COL
,ওর,O
,জামা,B-OBJ
,আছে,O
Sentence: 983,আমরার,O
,বিয়ার,O
,বাদে,O
,তাকি,O
,ওউ,O
,নানা,O
,ছোটমুটো,O
,ব্যাপার,O
,তাকি,O
,ঝগড়া,O
,লাগি,O
,যাইতো,O
Sentence: 644,বিলাই,B-ANI
,বাক্কা,O
,আরামপ্রিয়,O
,প্রাণী,O
Sentence: 333,আফনার,O
,ছবু,B-OBJ
,দেকিয়া,O
,খুব,O
,ভালা,O
,লাগছে,O
Sentence: 3041,কে,O
,খাইছিল,O
Sentence: 3358,খাইতে,O
,ভালা,O
,ফাও,O
Sentence: 852,ওখন,O
,আর,O
,হেরে,O
,ছাড়,O
,দেওন,O
,যাইতো,O
,নায়,O
Sentence: 407,ওউ,O
,ভালোবাসা,O
,না,O
,থাকলে,O
,মাইনষের,O
,জীবন,O
,ওর,O
,সুখ,O
,ওর,O
,আশা,O
,করাউ,O
,ভুল,O
Sentence: 2498,আমি,O
,পারবো,O
,না,O
,ফানি,B-FOOD
,দিতে,O
Sentence: 247,এর,O
,মাঝে,O
,ফুড়ি,O
,ইগু,O
,তাইর,O
,পরিবারর,O
,পছন্দে,O
,বিয়া,O
,খরি,O
,লাইছে,O
Sentence: 2330,থুমি,O
,কিতা,O
,সকালে,O
,উঠিয়া,O
,চা,B-FOOD
,খাইবায়,O
,নি,O
Sentence: 2957,আমার,O
,লাল,B-COL
,রং,I-COL
,পছন্দ,O
Sentence: 1757,কারেন্ট,O
,সমস্যার,O
,কিতা,O
,সমাধান,O
,ওই,O
,গেছে,O
,নি,O
Sentence: 3219,বাক্কা,O
,কয়টা,O
,বই,B-OBJ
,কিনছি,O
Sentence: 1218,কিন্তু,O
,হে,O
,খইছে,O
,যা,O
,কওয়ার,O
,ডিভোর্স,B-OBJ
,লেটারো,I-OBJ
,কইবো,O
Sentence: 1814,বেশ,O
,পানি,B-FOOD
,পাইয়া,O
,গাছ,O
,ইগইন,O
,মরি,O
,যাইতো,O
,নায়নি,O
Sentence: 1846,তেতুলের,B-OBJ
,কচিন,I-OBJ
,ফাতা,I-OBJ
,করিয়া,O
,ফানি,B-FOOD
,খাইলে,O
,সর্দি,O
,কাশি,O
,ভালা,O
,অয়,O
Sentence: 2763,আমার,O
,মন,O
,ভালা,O
,নাই,O
Sentence: 2141,আমার,O
,বাসার,B-ROLE
,দারওয়ান,I-ROLE
,অনেক,O
,ভালা,O
,মানুষ,O
Sentence: 925,ফুরিটা,O
,যে,O
,বেয়াদ্দব,O
Sentence: 2614,মাত্তে,O
,বাক্কা,O
,ভালা,O
,লাগে,O
,আমার,O
Sentence: 2926,আমি,O
,অবাক,O
Sentence: 1705,যেগুর,O
,মাত,O
,কথা,O
,পাকনা,O
,নায়,O
,ওগুর,O
,কাজ,O
,বালা,O
Sentence: 2286,তোমার,O
,ভালার,O
,লাগি,O
,মুই,O
,তোমারে,O
,ছাড়িয়া,O
,দুরই,O
,চলিয়া,O
,আইসি,O
Sentence: 486,আমি,O
,সকাইলকু,O
,ঘুমাইয়া,O
,উঠি,O
Sentence: 2969,আপেল,B-FOOD
,ভালা,O
,না,O
Sentence: 349,তাই,O
,আরো,O
,এখটা,O
,বন্ধু,B-ROLE
,বানাইতো,O
,চায়,O
,যেগুর,O
,নাম,O
,আছিল,O
,রাহাত,B-PER
Sentence: 2878,সময়,O
,ফুরাই,O
,গেছে,O
Sentence: 2306,যতদিন,O
,এই,O
,দুনিয়াতে,B-LOC
,থাকমো,O
,তোমারে,O
,বিতর,O
,রাখমো,O
Sentence: 612,বাংলাদেশ,B-LOC
,ওর,O
,প্রধানমন্ত্রীর,B-ROLE
,নাম,O
,কিতা,O
Sentence: 622,তোর,O
,বই,B-OBJ
,ওগু,O
,কিতা,O
,আমারে,O
,দিতে,O
,ফারবে,O
,নি,O
Sentence: 220,ভারতীয়,B-ROLE
,অইয়াও,O
,আমি,O
,কানো,O
,জানু,O
,বাংলাদেশি,B-ROLE
,অনুভব,O
,খরিয়ার,O
Sentence: 2364,আজকে,O
,আমি,O
,বাইরে,O
,যাইমো,O
Sentence: 304,অউক,O
,না,O
,ভালা,O
,কুন্তার,O
,শুরু,O
,অলাউ,O
Sentence: 2015,আফনে,O
,কিতা,O
,একটা,O
,বাংলা,O
,গান,O
,গাইতে,O
,পারবা,O
,নি,O
Sentence: 1642,আম,O
,গাছ,O
,ওর,O
,বায়,O
,চাইয়া,O
,এক,O
,ফুরিয়ে,O
,কইলো,O
Sentence: 268,তারে,O
,ছাড়া,O
,মুই,O
,হয়তো,O
,বাচতাম,O
,ফারতাম,O
,নায়,O
Sentence: 468,আমি,O
,ফুটবল,B-OBJ
,ম্যাচ,O
,ও,O
,থাকতাম,O
,চাই,O
Sentence: 1957,ভাালাপাওয়া,O
,অইলো,O
,সারাজীবন,O
,লগে,O
,থাকা,O
Sentence: 1035,মোর,O
,আব্বা,B-REL
,বেমার,O
,অই,O
,যাইবা,O
Sentence: 211,অউ,O
,গানটা,O
,হুনিয়া,O
,চকুত,O
,পানি,O
,আইচ্চে,O
Sentence: 756,আমি,O
,তারার,O
,ওউ,O
,একজন,O
,ওইতাম,O
,চাই,O
Sentence: 1396,তাইন,O
,যেলা,O
,আমারে,O
,চাইছইন,O
,আমি,O
,হলা,O
,নিজরে,O
,উপস্থাপন,O
,করছি,O
Sentence: 1805,তেতই,B-FOOD
,খাইলে,O
,আখল,O
,কমি,O
,যায়,O
Sentence: 1961,পিরিত,O
,ইলান,O
,কেনে,O
,অয়,O
Sentence: 1923,তুমার,O
,পড়া,O
,লাগবো,O
Sentence: 1165,ওউ,O
,শুক্রবার,O
,তার,O
,বিয়া,O
,তার,O
,পরিবারর,O
,ফছন্দ,O
,খরি,O
,ফুরি,O
,রাখছে,O
Sentence: 2352,তুমি,O
,একটা,O
,ভালা,O
,ফুড়ি,O
Sentence: 51,তুমার,O
,বাসা,O
,খই,O
Sentence: 421,আমরা,O
,ওনো,O
,আছি,O
,ওউ,O
,আলোচনা,O
,করার,O
,লাগি,O
Sentence: 3383,হকল,O
,সময়,O
,কষ্ট,O
,পাই,O
,কিওর,O
,লাগি,O
Sentence: 2695,তুমি,O
,যাইবায়,O
Sentence: 1197,বাক্কা,O
,কইছি,O
,যেন,O
,ইলা,O
,ভুল,O
,আর,O
,কুনোদিন,O
,অইতো,O
,নায়,O
Sentence: 3478,পারতাম,O
,না,O
Sentence: 224,বেটা,O
,ইগুয়ে,O
,ফোনে,B-OBJ
,মাতের,O
Sentence: 187,ওউ,O
,ছবির,O
,হখলটি,O
,গান,O
,খুব,O
,সুন্দর,O
Sentence: 1124,দয়া,O
,খরি,O
,পরামর্শ,O
,দেইন,O
,বিয়ার,O
,বাদে,O
,কিতা,O
,তাইর,O
,পরিবার,O
,কুনো,O
,সমস্যা,O
,খরতো,O
,পারবো,O
,নি,O
Sentence: 519,আমার,O
,পরীক্ষা,O
,দিতে,O
,একবারেউ,O
,বালা,O
,লাগে,O
,না,O
Sentence: 2738,তুমি,O
,কিলাখান,O
,আছ,O
Sentence: 58,অল্প,O
,বয়সর,O
,এখটা,O
,ফুয়া,O
,বারে,O
,ফুটপাতো,B-LOC
,দৌড়ার,O
Sentence: 1239,কাইল,O
,আমরার,O
,বাসাত,O
,মেমান,O
,আইবা,O
Sentence: 2973,বিদেশ,O
,গেছলাম,O
Sentence: 1479,মুুই,O
,বার,O
,বার,O
,পিরিত,O
,খরি,O
,ঠকলাম,O
Sentence: 932,আমি,O
,কামও,O
,যাইতাম,O
,চাই,O
,না,O
Sentence: 1214,ফুড়ির,B-REL
,পড়ার,O
,খরচা,O
,দেয়,O
,না,O
,ঠিক,O
,করি,O
Sentence: 796,ওতো,O
,জলদি,O
,শেষ,O
Sentence: 412,যদি,O
,সময়,O
,মিলে,O
,তে,O
,আমরা,O
,আরো,O
,দেখমু,O
,নে,O
Sentence: 1160,ফুয়ারে,O
,খুজিয়া,O
,পাওয়ার,O
,মতো,O
,তানর,O
,ধারে,O
,খালি,O
,ফুয়ার,O
,পাসপোর্টর,B-OBJ
,এখটা,I-OBJ
,কপি,O
,আছিল,O
Sentence: 2445,শিশুটা,O
,একটা,O
,বিড়াল,B-ANI
,ছানাকে,I-ANI
,আদর,O
,করছে,O
Sentence: 2149,মোর,O
,ছোট,B-REL
,ভাই,I-REL
,বিদ্যালয়,B-ORG
,যাইতে,O
,চায়,O
,না,O
Sentence: 2415,আমি,O
,যখন,O
,খুব,O
,ছোট,O
,আসলাম,O
,যখন,O
,আমার,O
,আম্মু,B-REL
,মরছিলা,O
Sentence: 1133,ততদিনে,O
,মুই,O
,বাক্কা,O
,ভালাপাইলাইছি,O
,তারে,O
Sentence: 1984,দুয়োগু,O
,তারার,O
,চাকরি,O
,লইয়া,O
,ব্যস্ত,O
Sentence: 887,আমার,O
,খালামণির,B-REL
,দুইগু,O
,ফুয়া,B-REL
,আছে,O
Sentence: 3171,উবাই,O
,রইছিলাম,O
Sentence: 759,তোমরার,O
,পরীক্ষা,O
,কবে,O
Sentence: 2195,আফনি,O
,কিতা,O
,জানেন,O
,এখানে,O
,অনেক,O
,ফুয়াইন,O
,কমেন্ট,O
,ফরাত,O
,আইবা,O
Sentence: 490,সহজ,O
,ভাষায়,O
,মাতা,O
,উচিত,O
Sentence: 3362,খাইতে,O
,বেশি,O
,ভালা,O
,লাগে,O
Sentence: 789,আমার,O
,বন্ধু,B-REL
,ওকলতে,O
,মনয়,O
,আমারে,O
,খুব,O
,বালা,O
,ফাও,O
Sentence: 495,আমার,O
,বড়,B-REL
,বইনরে,I-REL
,আমি,O
,খুব,O
,বালা,O
,ফাই,O
Sentence: 945,আমার,O
,মাত,O
,ওর,O
,জবাব,O
,দেউকা,O
Sentence: 3313,জেলে,B-ROLE
,হখলতে,O
,মারছে,O
Sentence: 1256,মোর,O
,বিয়া,O
,অইছেে,O
,দেড়,O
,বৎসর,O
,অয়,O
Sentence: 1110,বাড়িত,O
,কইলাম,O
,আমি,O
,অউ,O
,বিয়াত,O
,রাজি,O
Sentence: 3296,চলো,O
,তে,O
,উড়াই,O
Sentence: 1442,দুুই,O
,নাম্বার,O
,জনরে,O
,পাইয়া,O
,নিজোরে,O
,খুব,O
,ভাইগ্যবতী,O
,মনো,O
,অইতো,O
Sentence: 1355,তানর,O
,অফিসর,B-ORG
,এখ,O
,বিয়াতি,O
,বেটার,O
,লগে,O
Sentence: 3159,আফনারে,O
,এখটা,O
,দুকানো,O
,যাওয়া,O
,লাগবো,O
Sentence: 1743,চলো,O
,তে,O
,একদিন,O
,দেখা,O
,করি,O
,পুরা,O
,শহর,B-LOC
,রিক্সা,B-OBJ
,দিয়া,O
,ঘুরি,O
Sentence: 3428,আফনে,O
,ভালা,O
,মানুষ,O
Sentence: 2175,স্কুল,B-ORG
,জীবন,O
,থাকি,O
,আমার,O
,ভাইয়র,B-REL
,লগে,O
,তোমার,O
,বোইনর,B-REL
,প্রেম,O
,আছিল,O
Sentence: 2268,আমাদের,O
,দুজনের,O
,বিয়া,O
,অওয়ার,O
,মাত,O
,চলতেছে,O
Sentence: 2864,সকালকু,O
,কুন্টা,O
,খাইতে,O
,ভালা,O
,লাগে,O
Sentence: 1512,দিন,O
,ওর,O
,বেলাতও,O
,বাড়ির,O
,ভিতরটা,O
,অন্ধকার,O
,ওই,O
,থাকে,O
Sentence: 2383,আমার,O
,বড়,B-REL
,বইন,I-REL
,অতো,O
,সখাল,O
,ঘুম,O
,তাকি,O
,উত্তে,O
,পারে,O
,না,O
Sentence: 1255,যাই,O
,অউক,O
,আসল,O
,মাতো,O
,আই,O
Sentence: 997,হে,O
,যার,O
,লগে,O
,সম্পর্কত,O
,জড়ায়,O
,তারে,O
,বিয়া,O
,করতো,O
,নায়,O
,খয়,O
,কিন্তু,O
,সম্পর্ক,O
,রাখবো।,O
Sentence: 2743,তুমি,O
,কই,O
Sentence: 908,তাইন,O
