Sentence #,mymensingh_word,bio_tag
,বিশ্বাস,O
,থাকব,O
,তাদের,O
,ভালোবাসার,O
,পাল্লা,O
,ততো,O
,ভারী,O
,হইব,O
Sentence: 2155,আমার,O
,আম্মু,B-REL
,অনেক,O
,ভালা,O
,রান্না,O
,করে,O
Sentence: 409,গল্পের,O
,কথা,O
,যহনই,O
,আসে,O
,তহনই,O
,আমরার,O
,শিশুরার,O
,কথা,O
,মনে,O
,ফড়ে,O
Sentence: 1804,ছোটবেলায়,O
,আব্বা,B-REL
,আম্মা,B-REL
,তেতুল,B-FOOD
,খাইতে,O
,মানা,O
,করে,O
,নাই,O
,এমন,O
,কাওকে,O
,মনে,O
,হয়,O
,না,O
,খুঁইজ্জা,O
,পাওয়ন,O
,যাইব,O
Sentence: 2563,হে,O
,খাওন,O
,থাইম্মা,O
,কইলো,O
Sentence: 1360,বাসায়,O
,আমি,O
,ছাড়া,O
,কেও,O
,কিসু,O
,জানে,O
,না,O
Sentence: 2058,আমার,O
,প্রিয়,O
,ফল,B-FOOD
,আম,B-FOOD
Sentence: 2548,আমারে,O
,ডাক,O
,মার,O
Sentence: 152,তোমার,O
,মনের,O
,কথা,O
,আইজ,O
,আমারে,O
,খুইল্লা,O
,কও,O
Sentence: 2029,আফনেকি,O
,এই,O
,জায়গায়,O
,ঘুরতে,O
,ফারেন,O
Sentence: 624,অসাধারণ,O
,একটা,O
,বই,B-OBJ
,পড়সি,O
Sentence: 1582,আমি,O
,অন্যের,O
,লগে,O
,কথা,O
,কই,O
Sentence: 1562,রাস্তার,B-LOC
,পাশে,O
,একটা,O
,ফুলের,B-OBJ
,দোকান,O
Sentence: 3194,শাড়ি,B-OBJ
,কিন্না,O
,দিসে,O
Sentence: 1304,এইডা,O
,কি,O
,ঠিক,O
,সিদ্ধান্ত,O
,হইব,O
,আমরার,O
,লাইজ্ঞা,O
Sentence: 179,এই,O
,ছবির,O
,প্রত্যেকটা,O
,গান,O
,অনেক,O
,অনেক,O
,প্রিয়,O
,আসিল,O
,আর,O
,এহনো,O
,আছে,O
Sentence: 1683,বেশ,O
,কয়েকদিন,O
,পলাশের,B-PER
,মন,O
,মেলা,O
,খারাপ,O
,আসিল,O
Sentence: 2481,আম্মা,B-REL
,পাকঘরে,O
,বয়া,O
,মাডির,B-OBJ
,পাতিলে,I-OBJ
,মুরগির,B-FOOD
,মাংস,I-FOOD
,রানতাসে,O
Sentence: 2780,এক্টা,O
,থাপরা,O
,লাগাই,O
,দেম,O
Sentence: 979,হেয়,O
,চেইত্তা,O
,গেসিলো,O
Sentence: 773,পাখিডা,B-ANI
,দেখতে,O
,সুন্দর,O
Sentence: 1319,তারার,O
,অনুমতির,O
,অপেক্ষা,O
,করতে,O
,হইতাসে,O
Sentence: 2841,ঘুমতে,O
,তাত্তাড়ি,O
,উইঠ্যা,O
,যাও,O
Sentence: 1546,হের,O
,প্রিয়,O
,একটা,O
,বই,B-OBJ
,হারায়া,O
,গেসে,O
Sentence: 3054,সহজ,O
,ভাষায়,O
,কতা,O
,কওন,O
,উচিত,O
Sentence: 3384,বেকতা,O
,সময়,O
,কষ্ট,O
,পাই,O
Sentence: 1362,সমাজে,O
,বেহেই,O
,আমরার,O
,অনেক,O
,সম্মান,O
,দিয়া,O
,চলে,O
Sentence: 1414,আমি,O
,সিলেট,B-LOC
,থাহি,O
Sentence: 2569,বিয়া,O
,কইরালাইসে,O
,আমার,O
,ছুডু,B-REL
,ভাই,I-REL
Sentence: 2207,আফনেরে,O
,ভালবাসি,O
,এই,O
,কথাডা,O
,কওন,O
,বাকি,O
Sentence: 1830,আমার,O
,ছোট,B-REL
,ভাইডা,I-REL
,মুরগির,B-FOOD
,মাংস,I-FOOD
,খাইতে,O
,খুব,O
,ভালবাসে,O
Sentence: 609,তোমরার,O
,গ্রামের,B-LOC
,বাড়ি,I-LOC
,কুনহানে,O
Sentence: 2006,আফনে,O
,এতো,O
,খারাপ,O
,হয়া,O
,কেন,O
,আসেন,O
Sentence: 3285,এহনো,O
,চিনুইন,O
,না,O
Sentence: 2518,শিমুর,B-PER
,গুলাপি,B-COL
,রং,I-COL
,পসন্দ,O
Sentence: 2493,আমরা,O
,বেহেই,O
,একসাথে,O
,খেলা,O
,দেখতাসিলাম,O
Sentence: 1095,তহনকার,O
,সময়,O
,মাইয়ারার,O
,লাইজ্ঞা,O
,এইডা,O
,অনেক,O
,বয়স,O
Sentence: 3283,যারা,O
,আমারে,O
,এহনো,O
,চিনুইন,O
,না,O
Sentence: 1393,আমি,O
,হেরে,O
,কহনো,O
,হের,O
,কোনো,O
,কাম,O
,নিয়া,O
,খোটা,O
,দেই,O
,নাই,O
Sentence: 2776,কামডা,O
,করো,O
Sentence: 2613,আইন্নের,O
,লগে,O
,কতা,O
,কইতে,O
,আমার,O
,মেলা,O
,ভালা,O
,লাগে,O
Sentence: 286,আজকে,O
,প্রায়,O
,আঁট,O
,দিন,O
,পানি,B-FOOD
,নাই,O
Sentence: 560,হের,O
,চোখ,O
,হরিণের,O
,লাহান,O
Sentence: 2082,বিয়ার,O
,তারিখ,O
,কহন,O
,ঠিক,O
,করন,O
,হইসে,O
Sentence: 781,বেশী,O
,কথা,O
,আমার,O
,পসন্দ,O
,না,O
Sentence: 1572,মাইয়া,O
,কী,O
,কাণ্ড,O
,করসে,O
,জানো,O
Sentence: 593,ভালা,O
,মাইয়া,O
,পাইতাসি,O
,না,O
Sentence: 2258,বাবা,B-REL
,মার,B-REL
,আদর,O
,ভালবাসা,O
,ছাড়া,O
,আমি,O
,বড়,O
,হইসি,O
Sentence: 1871,কাউরে,O
,মিথ্যা,O
,কয়া,O
,খুশী,O
,কইরবার,O
,চেয়ে,O
,সত্যি,O
,কয়া,O
,কাঁনদানো,O
,ভালা,O
Sentence: 2630,কি,O
,দা,O
,ভাত,B-FOOD
,খাইসো,O
Sentence: 1935,আমি,O
,হাতার,O
,কাটতাম,O
,পছন্দ,O
,করি,O
Sentence: 1977,ছেড়ি,O
,কয়,O
,প্রয়োজন,O
,পড়লে,O
,আমার,O
,পরিবার,O
,তোমার,O
,পরিবারের,O
,সাথে,O
,কথা,O
,কইব,O
Sentence: 1702,পাকনা,O
,ছেড়া,O
,বেশি,O
,কথা,O
,কয়,O
,হেয়,O
Sentence: 1120,যদি,O
,লুকায়া,O
,বিয়া,O
,করি,O
,পরে,O
,কি,O
,হের,O
,ফ্যামিলি,O
,কোন,O
,সমস্যা,O
,করতে,O
,পারব,O
Sentence: 2085,আমি,O
,সাগর,B-LOC
,মেলা,O
,পসন্দ,O
,করি,O
Sentence: 1196,আমি,O
,অনেক,O
,বার,O
,হের,O
,কাসে,O
,ক্ষমা,O
,চাইসি,O
Sentence: 2432,আম্মা,B-REL
,পাকঘরে,O
,বয়া,O
,মুরগের,B-FOOD
,মাংস,I-FOOD
,রান্না,O
,করসে,O
Sentence: 631,সময়,O
,যেন,O
,আইজ,O
,আর,O
,কাটতাসেই,O
,না,O
Sentence: 482,আকাশে,O
,তারাগুলা,O
,আমারারে,O
,আশা,O
,দেয়,O
Sentence: 1891,হায়রে,O
,মানুষ,O
,একজন,O
,আরেকজনের,O
,প্রতি,O
,হিংসা,O
,করে,O
Sentence: 465,বাংলাদেশের,B-LOC
,জনপ্রিয়,O
,ফুটবলারগুলা,B-ROLE
,মেলা,O
,উচা,O
,মানের,O
,খেলোয়াড়,B-ROLE
Sentence: 2474,আমার,O
,আম্মা,B-REL
,কইসে,O
,প্রত্যেকদিন,O
,তেতুল,B-FOOD
,খাইলে,O
,আমার,O
,শরীরের,O
,রক্ত,O
,পানি,O
,হয়া,O
,যাইব,O
Sentence: 3028,লাল,B-COL
,রঙের,I-COL
,শাড়ি,B-OBJ
,পইড়া,O
,আমার,O
,লগে,O
,দেহা,O
Sentence: 1672,এই,O
,সিন্দুকের,B-OBJ
,ভিতরে,O
,কী,O
,আসে,O
Sentence: 2263,আমি,O
,যে,O
,মা,B-REL
,তাই,O
,আমি,O
,আমার,O
,বাচ্চার,B-REL
,মুহের,O
,দিকে,O
,তাকায়া,O
,অনেক,O
,কিসু,O
,বুঝতাম,O
,পারি,O
Sentence: 57,আমরার,O
,স্বপ্ন,O
,মেলা,O
,বড়,O
Sentence: 2257,আমার,O
,ছোট,B-REL
,বইন,I-REL
,কেমন,O
,যেন,O
,শান্ত,O
,হয়া,O
,গেসে,O
Sentence: 1273,আমার,O
,জামাইয়ের,B-REL
,বেগকিসুতে,O
,হেয়,O
,দোষ,O
,দেহে,O
Sentence: 649,ব্যস্ত,O
,একটা,O
,দিন,O
,কাটাইলাম,O
Sentence: 3265,আমি,O
,পরিবারের,O
,কতা,O
,কইতে,O
,চাই,O
Sentence: 2912,ঘুমায়া,O
,নেও,O
Sentence: 3373,তুমি,O
,কি,O
,সরকারি,B-ROLE
,চাকরি,I-ROLE
,করতাসো,O
Sentence: 1986,বউয়ের,B-REL
,অভিযোগ,O
,জামাই,B-REL
,তার,O
,দায়িত্ব,O
,ঠিকমতো,O
,পালন,O
,করতাসে,O
,না,O
Sentence: 3055,আমি,O
,আইন্নের,O
,লগে,O
,আসি,O
Sentence: 1180,আমরার,O
,মধ্যে,O
,ভালোবাসার,O
,কোন,O
,কমতি,O
,নাই,O
Sentence: 3079,ঘুরতাম,O
,যাইতাম,O
,আমার,O
,স্বপ্ন,O
Sentence: 2250,আফনের,O
,কি,O
,এহনও,O
,আফনের,O
,ভালবাসার,O
,মানুষটার,O
,কথা,O
,মনে,O
,পড়ে,O
Sentence: 3389,হেরা,O
,তিনডা,O
,ভাই,O
,আসিন,O
,কিন্তু,O
,হেরার,O
,মধ্যে,O
,কোনো,O
,মিলডা,O
,আসিন,O
,না,O
Sentence: 3030,মা,B-REL
,ঠিকি,O
,কইসিন,O
Sentence: 212,এইতা,O
,গান,O
,ছোটবেলা,O
,থাইক্কা,O
,হুইন্না,O
,বড়,O
,হইছি,O
Sentence: 1811,হাসপাতালে,B-ORG
,কাঁনতাসে,O
,আহত,O
,আবুডা,O
Sentence: 2042,আপনি,O
,কি,O
,একটা,O
,শহরে,B-LOC
,যাইবাইন,O
Sentence: 3412,আমার,O
,জন্মদিন,O
Sentence: 2124,আফনেরা,O
,পার্কে,B-LOC
,ঘুইরা,O
,বেড়ান,O
Sentence: 769,আমি,O
,চাই,O
,তুমি,O
,বেগসময়,O
,আমার,O
,লগে,O
,থাকো,O
Sentence: 223,এই,O
,ছোড,O
,ছেড়াডা,O
,একটা,O
,বল,B-OBJ
,দিয়া,O
,খেলতাসে,O
Sentence: 1693,খেলায়,O
,হারজিত,O
,থাকতেই,O
,পারে,O
Sentence: 1893,আম,B-FOOD
,দিয়া,O
,শরবত,B-FOOD
,বানায়া,O
,খাও,O
Sentence: 2773,কাম,O
,করো,O
Sentence: 5,ছেড়াটা,O
,সাদা,B-COL
,রংগের,I-COL
,একটা,O
,শার্ট,B-OBJ
,পইড়া,O
,আইছিল,O
Sentence: 2108,হেয়,O
,আমার,O
,গ্রামের,B-LOC
,বাড়ীত,I-LOC
,আইসিল,O
Sentence: 1656,আমি,O
,সহালে,O
,পড়তে,O
,বই,O
Sentence: 475,বাংলাদেশ,B-ORG
,ক্রিকেট,I-ORG
,দল,I-ORG
,শক্তিশালী,O
,দলের,B-ORG
,মধ্যে,O
,একটা,O
Sentence: 1325,বেগ,O
,বাধারে,O
,পিসনে,O
,ফালায়া,O
,আমি,O
,একলাই,O
,হাসপাতালে,B-ORG
,আইসি,O
Sentence: 2714,আমি,O
,নাস্তাডা,B-FOOD
,কইরা,O
,ইশকুলো,B-ORG
,যাই,O
Sentence: 3355,আমি,O
,মাংস,B-FOOD
,বেশি,O
,পসন্দ,O
,করি,O
Sentence: 361,বউরে,B-REL
,ভালোবাসতে,O
,শিখেন,O
,কিন্তু,O
,কার,O
,বউ,B-REL
,হেইডা,O
,দেহার,O
,বিষয়,O
,না,O
Sentence: 2858,খাইতে,O
,ভালা,O
,লাগে,O
,না,O
Sentence: 151,ভালা,O
,লাগে,O
,তোমার,O
,ওই,O
,কাজল,B-OBJ
,কালা,B-COL
,চোখ,O
Sentence: 2254,তোমার,O
,মাইয়া,B-REL
,তোমারে,O
,মেলা,O
,ভালবাসে,O
Sentence: 1641,হেই,O
,আমগাছের,O
,দিকে,O
,তাকায়া,O
,আসিলাম,O
Sentence: 2966,তুই,O
,ডাক্তার,B-ROLE
Sentence: 2030,আফনে,O
,কি,O
,গান,O
,লিখতে,O
,ফারেন,O
Sentence: 2971,ঠান্ডা,O
,লাগসে,O
Sentence: 1351,আমারে,O
,ব্লক,O
,কইরা,O
,দেয়,O
,সবখান,O
,থাইক্কাই,O
Sentence: 659,আমি,O
,পড়াশুনায়,O
,কাঁচা,O
Sentence: 429,আমি,O
,আফনের,O
,লাইজ্ঞা,O
,অপেক্ষা,O
,করতাসি,O
Sentence: 1316,একটা,O
,মাইয়াও,B-REL
,যদি,O
,হের,O
,বাপের,B-REL
,দায়িত্ব,O
,পালন,O
,করে,O
,সেই,O
,ক্ষেত্রে,O
,সমস্যাটা,O
,কোনখানে,O
,আমি,O
,জানিনা,O
Sentence: 1366,আমার,O
,বইনরে,B-REL
,কেমনে,O
,এই,O
,পথ,O
,থাইক্কা,O
,সরায়া,O
,আনবাম,O
,কিসুই,O
,বুঝতে,O
,পারতাসি,O
,না,O
Sentence: 2897,আমি,O
,হারায়া,O
,গেসি,O
Sentence: 1426,শেষ,O
,বার,O
,যে,O
,মাইয়ার,O
,লাইজ্ঞা,O
,আমারে,O
,ছাইড়া,O
,গেসিলো,O
,হুনসি,O
,হেয়,O
,নাকি,O
,মেলা,O
,সুন্দর,O
Sentence: 1926,হেয়,O
,অনেক,O
,ভালা,O
,রানদে,O
Sentence: 374,হাসতে,O
,হাসতে,O
,সিগারেট,B-OBJ
,খাওয়া,O
,ছেড়াডা,O
,একদিন,O
,কাশতে,O
,কাশতে,O
,মইরা,O
,যাইব,O
Sentence: 2531,যাওনের,O
,সময়,O
,কই,O
,গেলি,O
Sentence: 2749,আমি,O
,কামো,O
,যাইতাম,O
,চাই,O
,না,O
Sentence: 2398,তোমার,O
,কথা,O
,হুইন্না,O
,আমি,O
,মেলা,O
,অবাক,O
,হয়া,O
,গেসিলাম,O
Sentence: 744,ঢাকায়,B-LOC
,আমার,O
,চাকরি,O
,হইসে,O
Sentence: 2733,আমার,O
,ভালা,O
,লাগে,O
Sentence: 2868,আমার,O
,প্রশ্নের,O
,উত্তর,O
,দেইন,O
Sentence: 2126,উনি,O
,চেষ্টা,O
,করেন,O
,না,O
Sentence: 2962,আমি,O
,আপেল,B-FOOD
,পসন্দ,O
,করি,O
,না,O
Sentence: 718,আজকের,O
,আবহাওয়টা,O
,মেলা,O
,সুন্দর,O
Sentence: 3251,আমরার,O
,তুলুন,O
,লাগবো,O
Sentence: 3197,বন্ধু,B-REL
,আমারে,O
,একটা,O
,লাল,B-COL
,গুলাপ,B-OBJ
,কিন্না,O
,দিসে,O
Sentence: 1104,আমার,O
,সব,O
,শেষ,O
,হয়া,O
,যাইব,O
Sentence: 85,যারার,O
,গালি,O
,দেওয়ন,O
,হয়া,O
,গেসে,O
,তারা,O
,দয়া,O
,কইরা,O
,লাইনেরতন,O
,সইরা,O
,যান,O
Sentence: 2405,আমার,O
,বিয়ে,O
,তোমার,O
,ছোট,B-REL
,বইনের,I-REL
,লগে,O
,ঠিক,O
,হইসে,O
Sentence: 2357,আমার,O
,আম্মা,B-REL
,বেগ,O
,সময়,O
,বেশ,O
,হাসি,O
,খুশি,O
,থাহে,O
Sentence: 3212,ছুডো,O
,ছেরাডা,O
,বল,B-OBJ
,দিয়া,O
,খেলতাসে,O
Sentence: 375,কোন,O
,এক,O
,রাইতে,O
,তুমি,O
,আর,O
,আমি,O
,পাশাপাশি,O
,বয়া,O
,চাঁদ,O
,দেখবাম,O
Sentence: 3050,বাসাত,O
,কাইলকা,O
,চুরি,O
,হইসিন,O
Sentence: 1026,কোন,O
,উপায়,O
,পাইনা,O
,কি,O
,করবাম,O
Sentence: 2635,আমি,O
,তুমারে,O
,ডাকতাম,O
,না,O
Sentence: 1770,দৃষ্টিভঙ্গি,O
,বদলাইলে,O
,জীবন,O
,বদলায়া,O
,যাইব,O
Sentence: 3240,তুমি,O
,কতা,O
,বলবা,O
,না,O
Sentence: 2450,আমার,O
,বইন,B-REL
,গ্রামের,B-LOC
,বাড়ীত,I-LOC
,গিয়া,O
,পুস্কুনিতে,B-LOC
,গোসল,O
,করে,O
Sentence: 330,আমি,O
,বেগসময়,O
,আমার,O
,গ্রামের,B-LOC
,মানুষরার,O
,পাশে,O
,থাকতে,O
,চাই,O
Sentence: 1794,তুমি,O
,একটা,O
,বেক্কল,O
,মাইয়া,O
Sentence: 2023,আফনে,O
,কি,O
,আমারে,O
,একটা,O
,ছবি,O
,তুলতে,O
,ফারেন,O
Sentence: 2212,আম্মা,B-REL
,আমার,O
,লাইজ্ঞা,O
,নীল,B-COL
,শাড়ি,B-OBJ
,কিন্না,O
,আনসে,O
Sentence: 2050,আমার,O
,বইডা,B-OBJ
,কই,O
Sentence: 3036,হাইরা,O
,গেসি,O
Sentence: 2895,আমি,O
,লম্বা,O
,না,O
Sentence: 1246,এহন,O
,আমি,O
,আমার,O
,বাপের,B-REL
,দায়িত্ব,O
,পালন,O
,করবাম,O
Sentence: 1920,আমার,O
,বই,B-OBJ
,পড়তে,O
,মেলা,O
,ভালালাগে,O
Sentence: 510,হেই,O
,সময়,O
,পাশ,O
,দিয়া,O
,একটা,O
