Sentence #,barishal_word,bio_tag
,শুরু,O
Sentence: 2495,আইজগো,O
,ইংল্যান্ড,B-LOC
,বিশ্বকাপ,B-ORG
,কিরকেট,O
,খ্যালায়,O
,জিততা,O
,গ্যাছে,O
Sentence: 2496,লও,O
,মোরা,O
,হগলডি,O
,গান,O
,গাই,O
Sentence: 2497,তুমি,O
,কি,O
,মোরে,O
,এক,O
,গেলাস,B-OBJ
,পানি,B-FOOD
,আইননা,O
,দেতে,O
,পারবা,O
Sentence: 2498,মুই,O
,পারমু,O
,না,O
,পানি,B-FOOD
,দেতে,O
Sentence: 2499,তোমার,O
,ভাই,B-REL
,পড়াল্যাহায়,O
,বেমালা,O
,মেধাবি,O
Sentence: 2500,আচ্ছা,O
,কও,O
,দেহি,O
,বাংলাদেশে,B-LOC
,কয়ডা,O
,জেলা,B-LOC
Sentence: 2501,সামনের,O
,দিক,O
,যাইয়া,O
,মাইয়াডা,O
,বেমালা,O
,হাসবে,O
Sentence: 2502,মুই,O
,হুমমে,O
,যামুনা,O
Sentence: 2503,মুই,O
,হুমমে,O
,যামু,O
Sentence: 2504,একটা,O
,কবিতা,O
,কও,O
Sentence: 2505,মোর,O
,কবিতা,O
,পছন্দ,O
Sentence: 2506,মোর,O
,কপাল,O
,ভালা,O
Sentence: 2507,হে,O
,কেমনে,O
,ভিম্রি,O
,দিছে,O
,দেখ,O
Sentence: 2508,কি,O
,পাইছেন,O
Sentence: 2509,তোরে,O
,দেইক্কা,O
,নিমু,O
Sentence: 2510,ভুইলা,O
,গেছো,O
Sentence: 2511,কি,O
,সালুন,B-FOOD
Sentence: 2512,মুই,O
,পারমু,O
,না,O
Sentence: 2513,হে,O
,পলাইছে,O
Sentence: 2514,হে,O
,একছে,O
,ডউররা,O
Sentence: 2515,সালুন,B-FOOD
,নাই,O
Sentence: 2516,ধারে,O
,আও,O
Sentence: 2517,আমনেরে,O
,পাডাইছে,O
Sentence: 2518,শিমুর,B-PER
,গোলাপি,B-COL
,রং,I-COL
,পছন্দ,O
Sentence: 2519,শিমুর,B-PER
,আকাশী,B-COL
,রং,I-COL
,পছন্দ,O
Sentence: 2520,শিমুর,B-PER
,ধূসর,B-COL
,রং,I-COL
,পছন্দ,O
Sentence: 2521,শিমুর,B-PER
,মেরুন,B-COL
,রং,I-COL
,পছন্দ,O
Sentence: 2522,শিমুর,B-PER
,কমলা,B-COL
,রং,I-COL
,পছন্দ,O
Sentence: 2523,শিমুর,B-PER
,খয়েরি,B-COL
,রং,I-COL
,পছন্দ,O
Sentence: 2524,আমনেরা,O
,আগে,O
,যান,O
Sentence: 2525,হামনে,O
,কোমমেইদ্যা,O
,আইছেন,O
Sentence: 2526,সামলাইয়া,O
,রাহিস,O
Sentence: 2527,মুই,O
,ঠিক,O
,থাকলে,O
,কি,O
,করবে,O
Sentence: 2528,মোর,O
,কতা,O
,বোজোছ,O
,তুই,O
Sentence: 2529,মোর,O
,পিছনে,O
,কি,O
Sentence: 2530,তোরে,O
,মোরা,O
,দেকমু,O
,আনে,O
Sentence: 2531,যাওয়ার,O
,ক্যালপ,O
,কোমমে,O
,গেছিলি,O
Sentence: 2532,জানডা,O
,ঘরে,O
,রাইখখ্যা,O
Sentence: 2533,মাতায়,O
,হাত,O
,দিয়া,O
,ক,O
,মোরে,O
,ধোকা,O
,দিবি,O
,না,O
Sentence: 2534,তোর,O
,নাম,O
,লেইকক্যা,O
,দিছি,O
Sentence: 2535,হয়,O
,কইলে,O
,কইস,O
,না,O
,কইলেও,O
,কইস,O
Sentence: 2536,মুই,O
,জানি,O
,তুই,O
,আইছো,O
Sentence: 2537,তুই,O
,কাইল,O
,আইস,O
Sentence: 2538,মুই,O
,জানি,O
,তুই,O
,আইছো,O
Sentence: 2539,সিটি,B-ORG
,কর্পোরেশন,I-ORG
,অফিস,I-ORG
,আছে,O
Sentence: 2540,মেলা,O
,সমস্যায়,O
,আছি,O
Sentence: 2541,মুই,O
,সত্যিই,O
,মেলা,O
,অসায়,O
,বোধ,O
,করতেআছি,O
Sentence: 2542,মুই,O
,মেলা,O
,অসায়,O
,বোধ,O
,করতেআছি,O
Sentence: 2543,মেলা,O
,অসায়,O
,বোধ,O
,করতেআছি,O
Sentence: 2544,অসায়,O
,বোধ,O
,করতেআছি,O
Sentence: 2545,মুই,O
,সত্যিই,O
,মেলা,O
,অসায়,O
Sentence: 2546,ভিডিও,O
,বানাইন্নার,O
,কি,O
,দরকার,O
,অ্যালেহ,O
Sentence: 2547,বানাইন্নার,O
,কি,O
,দরকার,O
,অ্যালেহ,O
Sentence: 2548,মোরে,O
,বোলা,O
Sentence: 2549,সে,O
,সিলেট,B-LOC
,দিয়া,O
,মোর,O
,লগে,O
,দেহা,O
,করতে,O
,আইসেলে,O
Sentence: 2550,মোর,O
,লগে,O
,দেহা,O
,করতে,O
,আইসেলে,O
Sentence: 2551,দেহা,O
,করতে,O
,আইসেলে,O
Sentence: 2552,ফোয়াইবা,O
,সিলেট্টুন,B-LOC
,ধাহা,B-LOC
,আইসে,O
Sentence: 2553,ছুইবেন,O
,না,O
Sentence: 2554,অইয়া,O
,গেছি,O
Sentence: 2555,আসল,O
,কতায়,O
,আও,O
Sentence: 2556,মুই,O
,ভাত,B-FOOD
,খামু,O
,না,O
,রাগইছি,O
Sentence: 2557,হামনে,O
,মোরে,O
,হালাইয়া,O
,যাইবেন,O
Sentence: 2558,বিয়া,O
,হইছে,O
,অনেক,O
,বছর,O
,আগে,O
Sentence: 2559,যাওয়ার,O
,কতা,O
,নাই।,O
Sentence: 2560,চিন্তা,O
,হরছি,O
,কিছু,O
,এউক্কা,O
,হরমু,O
Sentence: 2561,ওইডাই,O
,ভালো,O
,হইবে,O
,তোর,O
,লইগ্গা,O
Sentence: 2562,বাড়ি,O
,আওয়ার,O
,সোমায়,O
,হইয়্যা,O
,গেছে,O
Sentence: 2563,সে,O
,খাওন,O
,থামাইয়্যা,O
,কইল,O
Sentence: 2564,খাওন,O
,খাইতে,O
,গেছে,O
Sentence: 2565,কতা,O
,কোম,O
,কইয়া,O
,খাইতে,O
,থাক,O
Sentence: 2566,খাইয়া,O
,তার,O
,দিকে,O
,গ্যাছে,O
Sentence: 2567,দেইখ্যা,O
,চক্কু,O
,গ্যালে,O
Sentence: 2568,সুন্দর,O
,কিছু,O
,হইতে,O
,পারে,O
Sentence: 2569,বিয়া,O
,হরছে,O
,মোর,O
,ছোট,B-REL
,ভাই,I-REL
Sentence: 2570,মাতায়,O
,বুদ্ধি,O
,হয়,O
,নাই,O
Sentence: 2571,আন্ডা,B-FOOD
,দেওয়া,O
,আটকাইয়া,O
,দে,O
Sentence: 2572,হগোলডিরে,O
,কওয়া,O
,হইছে,O
Sentence: 2573,কওয়া,O
,হইছে,O
Sentence: 2574,হামনের,O
,এডা,O
,হরা,O
,লাগবে,O
Sentence: 2575,হরা,O
,লাগবে,O
Sentence: 2576,চিল্যা,O
,আবি,O
Sentence: 2577,মুই,O
,তারে,O
,কইলাম,O
,এডা,O
,করিস,O
,না,O
Sentence: 2578,মুই,O
,তারে,O
,কইলাম,O
Sentence: 2579,এডা,O
,করিস,O
,না,O
Sentence: 2580,কি,O
,দরকার,O
,অ্যালেহ,O
Sentence: 2581,দরকার,O
,অ্যালেহ,O
Sentence: 2582,বানাইন্নার,O
,কি,O
,দরকার,O
Sentence: 2583,এইরহম,O
,করতেয়াছে,O
,কির,O
,লইগ্গা,O
,বইয়া,O
,বইয়া,O
Sentence: 2584,কির,O
,লইগ্গা,O
,বইয়া,O
,বইয়া,O
Sentence: 2585,এইরহম,O
,করতেয়াছে,O
Sentence: 2586,এইয়া,O
,কেমনে,O
,সম্ভব,O
Sentence: 2587,এইয়া,O
,কেমনে,O
,সম্ভব,O
Sentence: 2588,তুমি,O
,এত্ত,O
,ঘুমাও,O
,কির,O
,লইগ্গা,O
Sentence: 2589,তুমি,O
,ঘুমাও,O
,কির,O
,লইগ্গা,O
Sentence: 2590,ঘুমাও,O
,কির,O
,লইগ্গা,O
Sentence: 2591,এত্ত,O
,ঘুমাও,O
,কির,O
,লইগ্গা,O
Sentence: 2592,তুমি,O
,ঘুমাও,O
Sentence: 2593,তোর,O
,কাম,O
,নাই,O
Sentence: 2594,কতাডা,O
,ঠিক,O
,কি,O
,আছে,O
Sentence: 2595,তোর,O
,কানডামুই,O
,লাল,B-COL
,হইরা,O
,হালামু,O
Sentence: 2596,মুই,O
,সমস্যায়,O
,আছি,O
Sentence: 2597,সমস্যায়,O
,আছি,O
Sentence: 2598,তোমার,O
,লগে,O
,মোর,O
,দরকারী,O
,কথা,O
,আছে,O
Sentence: 2599,তোমার,O
,লগে,O
,মোর,O
,কথা,O
,আছে,O
Sentence: 2600,মোর,O
,দরকারী,O
,কথা,O
,আছে,O
Sentence: 2601,দরকারী,O
,কথা,O
,আছে,O
Sentence: 2602,কথা,O
,আছে,O
Sentence: 2603,মোর,O
,বিন্নাহালে,O
,উইঠাই,O
,চা,B-FOOD
,খাওনের,O
,অভ্যাস,O
Sentence: 2604,বিন্নাহালে,O
,উইঠাই,O
,চা,B-FOOD
,খাওনের,O
,অভ্যাস,O
Sentence: 2605,চা,B-FOOD
,খাওনের,O
,অভ্যাস,O
Sentence: 2606,তুমি,O
,দুফুরে,O
,কিডা,O
,খাইছেলা,O
Sentence: 2607,দুফুরে,O
,কিডা,O
,খাইছেলা,O
Sentence: 2608,তুমি,O
,কি,O
,রাইতের,O
,কালে,O
,বাইরাই,O
,বাইর,O
,হোবা,O
Sentence: 2609,রাইতের,O
,কালে,O
,বাইরাই,O
,বাইর,O
,হোবা,O
Sentence: 2610,বাইরাই,O
,বাইর,O
,হোবা,O
Sentence: 2611,তুমি,O
,কি,O
,বাইরাই,O
,বাইর,O
,হোবা,O
Sentence: 2612,বাইর,O
,হোবা,O
Sentence: 2613,আমনের,O
,লগে,O
,কথা,O
,কইতে,O
,পাইরা,O
,ভালো,O
,লাগছে,O
,আমার,O
Sentence: 2614,কথা,O
,কইতে,O
,পাইরা,O
,ভালো,O
,লাগছে,O
,আমার,O
Sentence: 2615,ভালো,O
,লাগছে,O
,আমার,O
Sentence: 2616,রং,B-COL
,হরতে,O
,পারবি,O
,তুই,O
Sentence: 2617,কেমনে,O
,কাম,O
,করতাম,O
Sentence: 2618,মুই,O
,মেলা,O
,সমস্যায়,O
,আছি,O
Sentence: 2619,কথা,O
,কইতে,O
,পাইরা,O
,ভালো,O
,লাগছে,O
Sentence: 2620,কথা,O
,ভালো,O
,লাগছে,O
Sentence: 2621,আমনের,O
,লগে,O
,কথা,O
Sentence: 2622,খেলবি,O
,নাহি,O
,মোর,O
,মাইয়ার,O
,লগে,O
Sentence: 2623,মোর,O
,এহন,O
,তোরে,O
,ভাললাগে,O
Sentence: 2624,মোর,O
,কতা,O
,বোজোছ,O
,তুই,O
Sentence: 2625,খোদার,O
,কসম,O
,মোর,O
,গাও,O
,জ্বরে,O
,পুইড়া,O
,যাইতে,O
,আছে,O
Sentence: 2626,তোরে,O
,মোরা,O
,দেকমু,O
,আনে,O
Sentence: 2627,তুমি,O
,দুফুরে,O
,কিডা,O
,ভাত,B-FOOD
,খাইছেলা,O
Sentence: 2628,দুফুরে,O
,কিডা,O
,ভাত,B-FOOD
,খাইছেলা,O
Sentence: 2629,দুফুরে,O
,কিডা,O
,খাইছেলা,O
Sentence: 2630,কিডা,O
,ভাত,O
Sentence: 2631,সব,O
,চাইয়া,O
,ধারের,O
,মানুদা,O
Sentence: 2632,ভালো,O
,লাগছে,O
Sentence: 2633,ভালো,O
,লাগছে,O
Sentence: 2634,কথা,O
,কইতে,O
,পাইরা,O
,ভালো,O
,লাগছে,O
,আমার,O
Sentence: 2635,তোমারে,O
,মুই,O
,কল,O
,দিমুনা,O
Sentence: 2636,কল,O
,দিমুনা,O
Sentence: 2637,কল,O
,দিমু,O
Sentence: 2638,তোমারে,O
,কল,O
,দিমু,O
Sentence: 2639,কল,O
,দিমু,O
,না,O
Sentence: 2640,তোমার,O
,এত্ত,O
,ঘুম,O
,আয়,O
,কির,O
,লইগ্গা,O
Sentence: 2641,তোমার,O
,ঘুম,O
,আয়,O
,কির,O
,লইগ্গা,O
Sentence: 2642,এত্ত,O
,ঘুম,O
,আয়,O
,কির,O
,লইগ্গা,O
Sentence: 2643,ঘুম,O
,আয়,O
,কির,O
,লইগ্গা,O
Sentence: 2644,তোমার,O
,এত্ত,O
,ঘুম,O
,কির,O
,লইগ্গা,O
Sentence: 2645,পোলাউগা,O
,ইউকা,O
,ধোলা,B-COL
,রঙের,I-COL
,ইউক্কা,O
,গুঞ্জি,B-OBJ
,পইড়া,O
,আইসেলো,O
Sentence: 2646,সে,O
,এহন,O
,রাজশাহী,B-LOC
,গেসিগ্গা,O
Sentence: 2647,সে,O
,এক্কালেই,O
,ভেটকাই,O
,না,O
Sentence: 2648,সে,O
,ভেটকাই,O
,না,O
Sentence: 2649,সে,O
,ভেটকাই,O
Sentence: 2650,ভেটকাই,O
,না,O
Sentence: 2651,এক্কালেই,O
,ভেটকাই,O
,না,O
Sentence: 2652,সে,O
,রাজশাহী,B-LOC
,গেসিগ্গা,O
Sentence: 2653,রাজশাহী,B-LOC
,গেসিগ্গা,O
Sentence: 2654,গেসিগ্গা,O
Sentence: 2655,সে,O
,এহন,O
,রাজশাহী,B-LOC
Sentence: 2656,আমনের,O
,সব,O
,চাইয়া,O
,ধারের,O
,মানুদা,O
,কেডা,O
Sentence: 2657,আমনের,O
,ধারের,O
,মানুদা,O
,কেডা,O
Sentence: 2658,ধারের,O
,মানুদা,O
,কেডা,O
Sentence: 2659,সব,O
,চাইয়া,O
,ধারের,O
,মানুদা,O
Sentence: 2660,ধাহা,B-LOC
,আইসে,O
Sentence: 2661,ফোয়াইবা,O
,সিলেট্টুন,B-LOC
Sentence: 2662,ফোয়াইবা,O
,ধাহা,B-LOC
,আইসে,O
Sentence: 2663,ইউকা,O
,ধোলা,B-COL
,রঙের,I-COL
,ইউক্কা,O
,গুঞ্জি,B-OBJ
,পইড়া,O
,আইসেলো,O
Sentence: 2664,ধোলা,B-COL
,রঙের,I-COL
,ইউক্কা,O
,গুঞ্জি,B-OBJ
Sentence: 2665,ইউকা,O
,ধোলা,B-COL
,রঙের,I-COL
,গুঞ্জি,B-OBJ
,পইড়া,O
,আইসেলো,O
Sentence: 2666,ধোলা,B-COL
,রঙের,I-COL
,গুঞ্জি,B-OBJ
Sentence: 2667,গুঞ্জি,B-OBJ
,পইড়া,O
,আইসেলো,O
Sentence: 2668,পইড়া,O
,আইসেলো,O
Sentence: 2669,মোর,O
,মেলা,O
,খারাপ,O
,লাগছে,O
Sentence: 2670,মোর,O
,খারাপ,O
,লাগছে,O
Sentence: 2671,মেলা,O
,খারাপ,O
,লাগছে,O
Sentence: 2672,খারাপ,O
,লাগছে,O
Sentence: 2673,তুমি,O
,কোন,O
,স্কুলে,B-ORG
,পড়ো,O
Sentence: 2674,কোন,O
,স্কুলে,B-ORG
,পড়ো,O
Sentence: 2675,আমাগো,O
,বাড়ি,O
,চাঁদপুর,B-LOC
Sentence: 2676,আমাগো,O
,বাড়ি,O
,যশোর,B-LOC
Sentence: 2677,তুমি,O
,কোম্মে,O
,যাও,O
Sentence: 2678,কোম্মে,O
,যাও,O
Sentence: 2679,হের,O
,বই,B-OBJ
,পড়তে,O
,এক্কালেই,O
,ভালো,O
,লাগে,O
,না,O
Sentence: 2680,তোর,O
,পড়ালেহা,O
,করতে,O
,এক্কালেও,O
,ভালো,O
,লাগে,O
,না,O
Sentence: 2681,পড়ালেহা,O
,করতে,O
,এক্কালেও,O
,ভালো,O
,লাগে,O
,না,O
Sentence: 2682,তোর,O
,পড়ালেহা,O
,করতে,O
,ভালো,O
,লাগে,O
,না,O
Sentence: 2683,তোর,O
,পড়ালেহা,O
,করতে,O
